query,time
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_3_S7.txt, 0:00.99
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_C1.txt, 0:27.20
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_C2.txt, 0:01.28
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_C3.txt, 0:01.32
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_F1.txt, 0:01.38
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_F2.txt, 0:01.97
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_F3.txt, 0:01.16
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_F4.txt, 0:01.22
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_F5.txt, 0:23.43
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_L1.txt, 0:13.48
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_L2.txt, 0:06.80
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_L3.txt, 0:08.13
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_L4.txt, 0:12.56
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_L5.txt, 0:21.74
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S1.txt, 0:01.40
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S2.txt, 0:15.84
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S3.txt, 0:27.94
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S4.txt, 0:23.43
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S5.txt, 0:22.73
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S6.txt, 0:02.22
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_4_S7.txt, 0:00.96
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_C1.txt, 0:26.45
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_C2.txt, 1:56.18
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_C3.txt, 0:45.49
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_F1.txt, 0:23.95
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_F2.txt, 0:01.86
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_F3.txt, 0:23.75
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_F4.txt, 1:28.81
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_F5.txt, 0:01.45
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_L1.txt, 0:13.98
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_L2.txt, 0:06.91
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_L3.txt, 0:07.63
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_L4.txt, 0:15.36
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_L5.txt, 0:22.58
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S1.txt, 0:01.26
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S2.txt, 0:16.67
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S3.txt, 0:23.42
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S4.txt, 0:25.04
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S5.txt, 0:20.36
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S6.txt, 0:02.42
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_5_S7.txt, 0:01.06
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_C1.txt, 0:28.62
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_C2.txt, 3:37.09
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_C3.txt, 0:53.73
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_F1.txt, 0:09.40
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_F2.txt, 0:01.73
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_F3.txt, 0:37.38
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_F4.txt, 0:01.50
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_F5.txt, 0:25.47
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_L1.txt, 0:16.60
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_L2.txt, 0:07.23
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_L3.txt, 0:07.74
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_L4.txt, 0:17.04
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_L5.txt, 0:25.03
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S1.txt, 0:01.78
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S2.txt, 0:17.12
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S3.txt, 0:28.85
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S4.txt, 0:25.65
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S5.txt, 0:32.42
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S6.txt, 0:02.39
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_6_S7.txt, 0:01.08
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_C1.txt, 0:32.50
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_C2.txt, 0:02.25
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_C3.txt, 0:02.00
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_F1.txt, 0:25.01
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_F2.txt, 0:01.55
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_F3.txt, 0:01.63
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_F4.txt, 0:30.13
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_F5.txt, 0:25.38
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_L1.txt, 0:16.55
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_L2.txt, 0:07.33
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_L3.txt, 0:06.11
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_L4.txt, 0:16.28
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_L5.txt, 0:24.05
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S1.txt, 0:32.59
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S2.txt, 0:17.52
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S3.txt, 0:25.02
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S4.txt, 0:26.07
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S5.txt, 0:21.80
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S6.txt, 0:17.75
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_7_S7.txt, 0:01.03
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_C1.txt, 0:01.56
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_C2.txt, 0:01.86
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_C3.txt, 0:01.42
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_F1.txt, 0:01.35
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_F2.txt, 0:01.73
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_F3.txt, 0:32.82
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_F4.txt, 0:01.31
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_F5.txt, 0:25.56
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_L1.txt, 0:14.65
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_L2.txt, 0:18.84
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_L3.txt, 0:05.73
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_L4.txt, 0:15.92
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_L5.txt, 0:11.56
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S1.txt, 0:24.77
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S2.txt, 0:17.81
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S3.txt, 0:22.92
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S4.txt, 0:24.67
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S5.txt, 0:19.98
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S6.txt, 0:16.49
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_8_S7.txt, 0:00.99
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_C1.txt, 0:38.55
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_C2.txt, 0:01.80
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_C3.txt, 0:48.43
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_F1.txt, 0:01.23
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_F2.txt, 0:18.52
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_F3.txt, 0:01.47
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_F4.txt, 0:01.21
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_F5.txt, 0:01.60
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_L1.txt, 0:15.36
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_L2.txt, 0:13.24
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_L3.txt, 0:06.09
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_L4.txt, 0:16.17
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_L5.txt, 0:12.20
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S1.txt, 0:26.63
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S2.txt, 0:28.09
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S3.txt, 0:24.29
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S4.txt, 0:25.21
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S5.txt, 0:31.54
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S6.txt, 0:17.35
watdiv/watdiv/bin/Release/datasets/1M/gen_queries/gen_queries_9_S7.txt, 0:01.08
